binedges,barheight
-101.85,2
-101.774,1
-101.698,4
-101.622,11
-101.546,19
-101.47,11
-101.394,16
-101.318,3
-101.242,15
-101.166,6
-101.09,7
-101.014,4
-100.938,24
-100.862,4
-100.786,1
-100.71,5
-100.634,3
-100.558,4
-100.482,11
-100.406,8
-100.33,5
-100.254,9
-100.178,8
-100.102,6
-100.026,3
