binedges,barheight
-101.78,2
-101.708,6
-101.636,40
-101.564,18
-101.492,25
-101.42,11
-101.348,3
-101.276,6
-101.204,4
-101.132,10
-101.06,37
-100.988,2
-100.916,6
-100.844,8
-100.772,3
-100.7,3
-100.628,1
-100.556,1
-100.484,7
-100.412,13
-100.34,2
-100.268,4
-100.196,5
-100.124,16
-100.052,4
