binedges,barheight
-101.7,2
-101.633,9
-101.566,11
-101.499,2
-101.432,12
-101.365,4
-101.298,2
-101.231,8
-101.164,0
-101.097,2
-101.03,3
-100.963,56
-100.896,31
-100.829,38
-100.762,5
-100.695,8
-100.628,5
-100.561,1
-100.494,1
-100.427,6
-100.36,5
-100.293,2
-100.226,2
-100.159,0
-100.092,2
