binedges,barheight
01-Nov-2017 00:00:00,246
01-Dec-2017 10:29:06,470
31-Dec-2017 20:58:12,253
31-Jan-2018 07:27:18,199
02-Mar-2018 17:56:24,234
02-Apr-2018 04:25:30,256
02-May-2018 14:54:36,230
02-Jun-2018 01:23:42,195
02-Jul-2018 11:52:48,179
01-Aug-2018 22:21:54,258
01-Sep-2018 08:51:00,197
01-Oct-2018 19:20:06,269
01-Nov-2018 05:49:12,87
