binedges,barheight
-101.76,1
-101.689,1
-101.618,7
-101.547,8
-101.476,10
-101.405,3
-101.334,2
-101.263,7
-101.192,13
-101.121,10
-101.05,20
-100.979,19
-100.908,6
-100.837,0
-100.766,6
-100.695,9
-100.624,4
-100.553,7
-100.482,4
-100.411,17
-100.34,6
-100.269,10
-100.198,5
-100.127,16
-100.056,7
