binedges,barheight
-102,1
-101.918,1
-101.836,9
-101.754,34
-101.672,116
-101.59,201
-101.508,172
-101.426,207
-101.344,118
-101.262,65
-101.18,199
-101.098,203
-101.016,109
-100.934,408
-100.852,56
-100.77,172
-100.688,119
-100.606,41
-100.524,92
-100.442,239
-100.36,160
-100.278,85
-100.196,81
-100.114,134
-100.032,51
