binedges,barheight
-101.99,1
-101.91,0
-101.83,1
-101.75,2
-101.67,5
-101.59,14
-101.51,18
-101.43,35
-101.35,32
-101.27,11
-101.19,23
-101.11,37
-101.03,12
-100.95,126
-100.87,22
-100.79,46
-100.71,9
-100.63,2
-100.55,24
-100.47,25
-100.39,14
-100.31,5
-100.23,11
-100.15,15
-100.07,11
