binedges,barheight
01-May-2018,9
02-May-2018,7
03-May-2018,9
04-May-2018,8
05-May-2018,8
06-May-2018,2
07-May-2018,8
08-May-2018,10
09-May-2018,4
10-May-2018,7
11-May-2018,6
12-May-2018,1
13-May-2018,2
14-May-2018,39
15-May-2018,20
16-May-2018,5
17-May-2018,9
18-May-2018,0
19-May-2018,5
20-May-2018,9
21-May-2018,10
22-May-2018,2
23-May-2018,6
24-May-2018,3
25-May-2018,8
26-May-2018,6
27-May-2018,7
28-May-2018,6
29-May-2018,9
30-May-2018,7
31-May-2018,5
