X	Point Profile
0.502738679106	20.8647272631
1.2519040677	44.1362611136
1.24184165097	42.401283054
1.02369953418	24.715519718
1.04599378776	13.2690841488
1.04382436764	21.488368608
1.09025918979	12.132839019
1.2519040677	44.1362611136
0.502738679106	20.8647272631
0.585568985617	20.58246358
0.585568985617	20.58246358
0.485637186455	19.2949045244
0.555220182869	23.5835440151
1.0733192497	29.9863471349
1.13000112008	17.5056685245
0.485637186455	19.2949045244
1.0733192497	29.9863471349
0.916059369912	7.45296248041
0.916059369912	7.45296248041
1.0733192497	29.9863471349
0.916059369912	7.45296248041
0.867593601266	12.5651126009
0.840429691886	12.9344776782
0.840429691886	12.9344776782
0.840429691886	12.9344776782
0.867593601266	12.5651126009
1.2519040677	44.1362611136
1.30789356995	36.0116459905
1.0733192497	29.9863471349
0.87832530718	12.4798440126
0.87832530718	12.4798440126
0.513470385021	21.5579446945
1.0733192497	29.9863471349
0.955455116141	14.4825907463
1.04382436764	21.488368608
1.08255082468	19.5876942259
0.57232167552	24.9221841785
1.0733192497	29.9863471349
1.03242337254	23.7762604065
1.24435725515	43.6594865412
1.24435725515	43.6594865412
1.0733192497	29.9863471349
1.2633050628	43.4318629128
1.0733192497	29.9863471349
0.955293563579	9.89280233524
1.0733192497	29.9863471349
1.0733192497	29.9863471349
1.0733192497	29.9863471349
1.25945088024	44.6495923129
1.24435725515	43.6594865412
1.19757624894	37.6180232398
0.894088221459	11.6951987961
0.894088221459	11.6951987961
0.502738679106	20.8647272631
1.0602565711	25.7685066062
0.894088221459	11.6951987961
1.0733192497	29.9863471349
1.0733192497	29.9863471349
1.0667879104	15.4765893789
0.502738679106	20.8647272631
1.2519040677	44.1362611136
1.00844435653	22.3313994587
0.502738679106	20.8647272631
0.422262424215	16.2719180577
0.555220182869	23.5835440151
0.930645258381	5.81474634146
0.930645258381	5.81474634146
0.905327663998	6.80176956154
1.02000690419	16.4323825521
0.939022912676	14.1639744397
0.939022912676	14.1639744397
1.22407086913	41.781749036
1.24938846351	43.9401546989
1.22407086913	41.781749036
1.22407086913	41.781749036
1.28174513382	40.9210765163
1.22407086913	41.781749036
1.21786263496	36.9879741928
1.21467774159	41.0808045144
1.22407086913	41.781749036
1.28174513382	40.9210765163
1.32416422085	37.137203995
1.24938846351	43.9401546989
1.24938846351	43.9401546989
1.22407086913	41.781749036
1.21786263496	36.9879741928
1.21786263496	36.9879741928
1.21786263496	36.9879741928
1.22407086913	41.781749036
1.21786263496	36.9879741928
1.2337871018	27.4493276368
1.24938846351	43.9401546989
1.22407086913	41.781749036
1.22407086913	41.781749036
1.22407086913	41.781749036
1.21786263496	36.9879741928
1.28174513382	40.9210765163
1.08338166643	21.0311306637
1.2633050628	43.4318629128
1.22407086913	41.781749036
1.22407086913	41.781749036
1.32416422085	37.137203995
1.03627755509	23.1945259239
1.0733192497	29.9863471349
1.39626282145	36.977311555
1.39626282145	36.977311555
1.22407086913	41.781749036
1.08557416549	23.9061423022
0.828197855037	7.96429359946
0.956124405327	11.0823704159
0.956124405327	11.0823704159
1.24938846351	43.9401546989
0.894088221459	11.6951987961
0.974402923788	15.3179612418
0.930645258381	5.81474634146
0.962840376125	8.75750330635
0.930645258381	5.81474634146
1.39626282145	36.977311555
1.32416422085	37.137203995
1.24687285933	43.3511385529
1.04382436764	21.488368608
1.03242337254	23.7762604065
1.0979675549	27.3092036351
1.0733192497	29.9863471349
1.36642175533	47.6095405464
1.21467774159	41.0808045144
1.0325849251	24.0324135887
1.21467774159	41.0808045144
1.22407086913	41.781749036
1.22407086913	41.781749036
1.01497569583	12.3654531868
1.10802997163	17.5469192543
1.03627755509	23.1945259239
1.04599378776	13.2690841488
1.26648995617	45.759588631
1.26648995617	45.759588631
1.01481414326	22.8887319838
1.0733192497	29.9863471349
1.0733192497	29.9863471349
1.2337871018	27.4493276368
0.513470385021	21.5579446945
1.0733192497	29.9863471349
1.39626282145	36.977311555
1.24687285933	43.3511385529
1.06914196202	23.5066421796
1.35317444523	39.942622808
1.0979675549	27.3092036351
1.09914458071	13.4522458664
1.0733192497	29.9863471349
1.53743668184	37.1426657443
1.03459279266	13.9447008403
0.930645258381	5.81474634146
0.891064880653	9.36302629056
1.03694684428	27.2233103865
1.0667879104	15.4765893789
1.01481414326	22.8887319838
1.03627755509	23.1945259239
1.0733192497	29.9863471349
1.04449365683	23.6156192934
1.08305856131	23.0651341119
0.339432117704	16.3405514236
0.63922751519	15.2697673899
1.0733192497	29.9863471349
1.0733192497	29.9863471349
1.02369953418	24.715519718
0.956124405327	11.0823704159
0.744859811902	14.0306778147
0.63922751519	15.2697673899
0.63922751519	15.2697673899
0.622126022539	15.5210635574
0.63922751519	15.2697673899
1.10802997163	17.5469192543
1.00290541154	18.5808545858
0.63922751519	15.2697673899
1.04599378776	13.2690841488
1.0733192497	29.9863471349
1.08255082468	19.5876942259
1.04382436764	21.488368608
1.10802997163	17.5469192543
1.01481414326	22.8887319838
1.03694684428	27.2233103865
1.0733192497	29.9863471349
1.1484411911	11.4346720842
1.10802997163	17.5469192543
1.0733192497	29.9863471349
1.0733192497	29.9863471349
0.511462517462	16.2373155618
1.0733192497	29.9863471349
0.970548741234	18.8555587649
1.03761613347	25.6988770298
1.04599378776	13.2690841488
0.974402923788	15.3179612418
1.03627755509	23.1945259239
1.03627755509	23.1945259239
0.889726302281	10.5416171728
0.898450140637	7.570230073
0.889726302281	10.5416171728
1.10535281488	14.4044769618
1.0733192497	29.9863471349
1.04599378776	13.2690841488
1.19219885651	22.102466627
1.24837299027	33.8704903424
0.865077997083	11.6839136232
0.865077997083	11.6839136232
0.865077997083	11.6839136232
0.865077997083	11.6839136232
1.0079366199	20.2170165961
0.891064880653	9.36302629056
1.0733192497	29.9863471349
1.04382436764	21.488368608
1.04382436764	21.488368608
0.749891020267	13.1112853535
0.891064880653	9.36302629056
0.891064880653	9.36302629056
0.891064880653	9.36302629056
0.891064880653	9.36302629056
0.891064880653	9.36302629056
0.895934536455	11.5266846052
0.895934536455	11.5266846052
0.891064880653	9.36302629056
0.927114180951	7.88604137968
0.927114180951	7.88604137968
0.895934536455	11.5266846052
0.865077997083	11.6839136232
0.865077997083	11.6839136232
0.996535624803	18.7068267118
0.996535624803	18.7068267118
0.855523316979	13.3085358097
0.895265247269	8.5702078495
0.855523316979	13.3085358097
0.855523316979	13.3085358097
0.942715542668	10.1084232437
0.952270222773	13.6688820222
1.01481414326	22.8887319838
1.39626282145	36.977311555
1.07449627551	14.508443687
1.2519040677	44.1362611136
1.25441967188	43.7539029238
0.895934536455	11.5266846052
0.956124405327	11.0823704159
0.922429156649	6.46811559538
1.02369953418	24.715519718
0.339432117704	16.3405514236
1.0733192497	29.9863471349
1.10802997163	17.5469192543
1.06494159541	14.4561312865
0.995197046431	24.0471769916
1.03627755509	23.1945259239
1.0733192497	29.9863471349
1.0733192497	29.9863471349
1.0733192497	29.9863471349
0.891064880653	9.36302629056
0.891064880653	9.36302629056
1.04599378776	13.2690841488
1.21786263496	36.9879741928
1.0733192497	29.9863471349
1.05086344356	26.8918113502
1.10802997163	17.5469192543
1.0733192497	29.9863471349
0.895934536455	11.5266846052
0.63922751519	15.2697673899
1.04382436764	21.488368608
1.0602565711	25.7685066062
0.928798943385	7.36275106619
1.09914458071	13.4522458664
1.09914458071	13.4522458664
0.959817035319	12.8928974582
0.473566902168	16.7893015333
1.39626282145	36.977311555
1.15464942528	20.5756282491
1.10802997163	17.5469192543
0.905327663998	6.80176956154
0.930645258381	5.81474634146
0.895934536455	11.5266846052
0.895934536455	11.5266846052
0.490668394819	16.6022500703
1.02000690419	16.4323825521
0.905327663998	6.80176956154
0.456465409517	16.3279939131
0.912874476544	7.1693962597
1.09914458071	13.4522458664
1.03459279266	13.9447008403
1.10133707977	28.4235901793
1.019337615	18.8764644715
1.05354060031	14.4523304218
0.471720587172	19.0490697692
1.01481414326	22.8887319838
1.0733192497	29.9863471349
1.0733192497	29.9863471349
0.928798943385	7.36275106619
1.09025918979	12.132839019
0.930645258381	5.81474634146
0.930645258381	5.81474634146
1.10802997163	17.5469192543
1.41654920747	39.2073169705
0.766992512918	13.4472522158
0.928798943385	7.36275106619
1.21467774159	41.0808045144
0.980772710524	16.2699807999
1.48043170633	36.1675048866
1.15614955621	24.0928823292
1.04599378776	13.2690841488
1.00156683317	22.3933254493
1.03694684428	27.2233103865
0.642412408558	15.6832647183
1.04599378776	13.2690841488
0.557735787051	21.5635994437
0.527386984303	21.3407624298
0.686677810589	14.6311931446
1.0733192497	29.9863471349
1.01179080246	15.7278752424
1.03694684428	27.2233103865
1.21719334577	41.7893602881
1.27219045372	45.8458164882
0.679130998042	14.7440081334
0.720880795891	14.7245153729
0.720880795891	14.7245153729
0.720880795891	14.7245153729
0.720880795891	14.7245153729
0.720880795891	14.7245153729
0.737982288542	14.6776568918
0.737982288542	14.6776568918
0.485637186455	19.2949045244
1.08255082468	19.5876942259
1.04599378776	13.2690841488
1.2728597429	45.3364421902
0.485637186455	19.2949045244
0.720880795891	14.7245153729
1.04700926101	21.8879053773
1.08908216398	21.16406335
0.481113714715	16.3046295334
0.339432117704	16.3405514236
0.930645258381	5.81474634146
1.03242337254	23.7762604065
1.21786263496	36.9879741928
1.01481414326	22.8887319838
1.01481414326	22.8887319838
1.01481414326	22.8887319838
1.31661740831	33.2230882441
1.31712514493	43.9557682629
1.05035570694	18.3772569486
0.448918596971	16.3314556546
1.1484411911	11.4346720842
1.04599378776	13.2690841488
1.04599378776	13.2690841488
1.08255082468	19.5876942259
1.019337615	18.8764644715
1.01481414326	22.8887319838
1.05086344356	26.8918113502
1.19757624894	37.6180232398
1.01481414326	22.8887319838
0.897780851451	6.37026278416
1.07449627551	14.508443687
1.019337615	18.8764644715
0.870616942072	8.25798669663
0.878163754618	8.08937588561
0.962840376125	8.75750330635
0.928798943385	7.36275106619
1.0686342254	23.1977298985
1.04850939194	13.0664049206
0.865077997083	11.6839136232
0.915043896664	7.67415312725
0.915043896664	7.67415312725
0.865077997083	11.6839136232
0.865077997083	11.6839136232
0.915043896664	7.67415312725
0.895934536455	11.5266846052
0.865077997083	11.6839136232
0.932814678502	7.70580305147
0.830713459219	7.77609454407
1.09914458071	13.4522458664
0.749729467704	8.17563291779
1.01481414326	22.8887319838
1.08589727061	18.8979962605
1.08589727061	18.8979962605
1.00911364571	27.1565538414
1.04264734183	27.6557956552
1.01481414326	22.8887319838
1.01481414326	22.8887319838
1.10535281488	14.4044769618
1.08589727061	18.8979962605
1.00726733072	20.3198108033
1.0602565711	25.7685066062
1.10535281488	14.4044769618
1.0849048763	27.4244651339
0.930645258381	5.81474634146
1.10115244827	26.217644321
1.01481414326	22.8887319838
1.41654920747	39.2073169705
1.41654920747	39.2073169705
0.973733634602	17.4981452335
0.973733634602	17.4981452335
1.05169428531	13.8478163299
1.0733192497	29.9863471349
0.973733634602	17.4981452335
0.973733634602	17.4981452335
0.973733634602	17.4981452335
1.09025918979	12.132839019
1.28543776381	44.8023610321
0.973733634602	17.4981452335
0.973733634602	17.4981452335
1.24938846351	43.9401546989
1.08255082468	19.5876942259
0.973733634602	17.4981452335
0.973733634602	17.4981452335
1.17828225723	20.5958065757
1.00726733072	20.3198108033
1.05354060031	14.4523304218
1.09025918979	12.132839019
1.03694684428	27.2233103865
0.966186822055	16.6786762125
1.08589727061	18.8979962605
1.08589727061	18.8979962605
0.973733634602	17.4981452335
1.13016267264	14.2319307803
1.0733192497	29.9863471349
0.94857759278	7.06057447887
1.01481414326	22.8887319838
1.21467774159	41.0808045144
0.585568985617	20.58246358
0.557735787051	21.5635994437
0.585568985617	20.58246358
0.585568985617	20.58246358
0.527386984303	21.3407624298
0.5406342944	21.685706488
0.471720587172	19.0490697692
0.527386984303	21.3407624298
0.527386984303	21.3407624298
0.557735787051	21.5635994437
0.585568985617	20.58246358
0.585568985617	20.58246358
0.5406342944	21.685706488
0.974402923788	15.3179612418
0.557735787051	21.5635994437
0.557735787051	21.5635994437
0.527386984303	21.3407624298
0.527386984303	21.3407624298
0.585568985617	20.58246358
0.585568985617	20.58246358
0.585568985617	20.58246358
0.585568985617	20.58246358
0.585568985617	20.58246358
0.557735787051	21.5635994437
0.557735787051	21.5635994437
0.557735787051	21.5635994437
0.527386984303	21.3407624298
0.557735787051	21.5635994437
0.527386984303	21.3407624298
0.585568985617	20.58246358
0.585568985617	20.58246358
0.557735787051	21.5635994437
0.557735787051	21.5635994437
0.557735787051	21.5635994437
0.557735787051	21.5635994437
1.09025918979	12.132839019
0.930806810943	10.8656568685
0.585568985617	20.58246358
0.930806810943	10.8656568685
0.527386984303	21.3407624298
0.527386984303	21.3407624298
0.527386984303	21.3407624298
0.527386984303	21.3407624298
0.527386984303	21.3407624298
0.918736526657	13.0071438751
0.557735787051	21.5635994437
0.585568985617	20.58246358
0.557735787051	21.5635994437
0.915713185851	6.46029788535
0.915713185851	6.46029788535
0.827020829227	11.3051572694
0.827020829227	11.3051572694
0.989658101443	12.3229358943
0.527386984303	21.3407624298
0.557735787051	21.5635994437
0.973733634602	17.4981452335
0.930645258381	5.81474634146
0.527386984303	21.3407624298
0.557735787051	21.5635994437
0.557735787051	21.5635994437
1.02369953418	24.715519718
0.973733634602	17.4981452335
1.02369953418	24.715519718
0.973733634602	17.4981452335
0.557735787051	21.5635994437
1.00089754398	25.9111221501
0.905327663998	6.80176956154
0.905327663998	6.80176956154
1.02369953418	24.715519718
0.905327663998	6.80176956154
0.974402923788	15.3179612418
0.974402923788	15.3179612418
1.10802997163	17.5469192543
0.930645258381	5.81474634146
1.0686342254	23.1977298985
0.557735787051	21.5635994437
1.0733192497	29.9863471349
1.0733192497	29.9863471349
1.07551174876	24.3761086602
1.0733192497	29.9863471349
0.87832530718	12.4798440126
0.87832530718	12.4798440126
0.87832530718	12.4798440126
0.87832530718	12.4798440126
0.87832530718	12.4798440126
0.867593601266	12.5651126009
1.10802997163	17.5469192543
1.06494159541	14.4561312865
0.557735787051	21.5635994437
1.06443385878	23.9796281082
0.930806810943	10.8656568685
0.930806810943	10.8656568685
0.930806810943	10.8656568685
0.930806810943	10.8656568685
0.930806810943	10.8656568685
1.25324264607	42.9028504427
1.0733192497	29.9863471349
1.11506904755	29.0865975051
1.06494159541	14.4561312865
1.06494159541	14.4561312865
1.27403676871	43.979144193
1.01481414326	22.8887319838
0.70377930324	14.6871853464
1.01179080246	15.7278752424
0.585568985617	20.58246358
0.952270222773	13.6688820222
0.996535624803	18.7068267118
1.02369953418	24.715519718
0.861062261967	8.60160792169
0.868609074513	7.21275788766
1.10802997163	17.5469192543
0.57232167552	24.9221841785
1.17828225723	20.5958065757
1.08255082468	19.5876942259
1.0733192497	29.9863471349
0.527386984303	21.3407624298
1.05354060031	14.4523304218
1.11506904755	29.0865975051
1.08255082468	19.5876942259
1.0733192497	29.9863471349
1.04382436764	21.488368608
1.45209077114	34.6833547423
1.0733192497	29.9863471349
0.977426264594	13.3290837124
1.03459279266	13.9447008403
1.02621513836	26.7486006617
1.04382436764	21.488368608
1.2728597429	45.3364421902
0.339432117704	16.3405514236
1.2812373972	36.3086286556
1.10802997163	17.5469192543
1.12580075347	25.0174965872
1.02621513836	26.7486006617
1.0733192497	29.9863471349
1.02621513836	26.7486006617
1.05035570694	18.3772569486
