X	Point Profile
0.261916675813	15.8991819016
0.261916675813	15.8991819016
0.375057305194	13.9909300787
0.261916675813	15.8991819016
0.261916675813	15.8991819016
0.261916675813	15.8991819016
1.25151666509	33.4456253437
0.991634530455	6.03851468295
0.991634530455	6.03851468295
0.261916675813	15.8991819016
0.261916675813	15.8991819016
0.375057305194	13.9909300787
0.375057305194	13.9909300787
0.261916675813	15.8991819016
0.375057305194	13.9909300787
0.375057305194	13.9909300787
0.261916675813	15.8991819016
0.375057305194	13.9909300787
0.261916675813	15.8991819016
0.261916675813	15.8991819016
1.04735156278	9.37120350925
1.34521629354	7.55017829236
0.261916675813	15.8991819016
0.261916675813	15.8991819016
0.261916675813	15.8991819016
0.261916675813	15.8991819016
0.991634530455	6.03851468295
0.375057305194	13.9909300787
1.12188693053	10.9272303726
1.08584151599	8.31189972629
1.47779792385	37.1415849294
1.0105681743	6.26500288315
1.0105681743	6.26500288315
0.261916675813	15.8991819016
0.261916675813	15.8991819016
0.991634530455	6.03851468295
0.311891348432	15.9074731254
0.261916675813	15.8991819016
0.261916675813	15.8991819016
0.261916675813	15.8991819016
0.261916675813	15.8991819016
1.11319267507	10.3034217211
0.286477370939	15.7749429813
0.261916675813	15.8991819016
0.261916675813	15.8991819016
0.195568206443	15.3918500018
0.311891348432	15.9074731254
1.01301271297	6.57199962698
0.375057305194	13.9909300787
0.428099181993	14.9047410673
0.428099181993	14.9047410673
0.261916675813	15.8991819016
0.428099181993	14.9047410673
1.25151666509	33.4456253437
1.07191225791	8.63191067089
0.311891348432	15.9074731254
1.16879439896	17.6592063338
0.261916675813	15.8991819016
0.411725385242	14.674742499
0.261916675813	15.8991819016
0.286477370939	15.7749429813
1.23684943307	22.1510434584
0.298815372717	16.5988535747
0.298815372717	16.5988535747
1.30552713268	32.4502422542
0.195568206443	15.3918500018
0.261916675813	15.8991819016
1.23684943307	22.1510434584
0.375057305194	13.9909300787
0.261916675813	15.8991819016
1.01301271297	6.57199962698
0.261916675813	15.8991819016
0.261916675813	15.8991819016
0.261916675813	15.8991819016
0.298815372717	16.5988535747
0.261916675813	15.8991819016
1.10193857251	6.01559006084
0.375057305194	13.9909300787
0.261916675813	15.8991819016
0.261916675813	15.8991819016
0.261916675813	15.8991819016
0.375057305194	13.9909300787
0.261916675813	15.8991819016
0.375057305194	13.9909300787
0.392284384311	14.0754210551
1.34487036825	26.3229702886
0.261916675813	15.8991819016
0.298815372717	16.5988535747
0.298815372717	16.5988535747
0.261916675813	15.8991819016
0.298815372717	16.5988535747
0.298815372717	16.5988535747
0.298815372717	16.5988535747
0.298815372717	16.5988535747
0.261916675813	15.8991819016
0.21279528556	15.587026223
0.752507912834	13.3989399642
0.375057305194	13.9909300787
0.298815372717	16.5988535747
0.261916675813	15.8991819016
0.298815372717	16.5988535747
0.298815372717	16.5988535747
0.298815372717	16.5988535747
0.298815372717	16.5988535747
0.298815372717	16.5988535747
0.261916675813	15.8991819016
0.298815372717	16.5988535747
0.298815372717	16.5988535747
0.298815372717	16.5988535747
0.298815372717	16.5988535747
0.298815372717	16.5988535747
0.375057305194	13.9909300787
0.298815372717	16.5988535747
1.08777869758	7.55643976986
0.261916675813	15.8991819016
0.261916675813	15.8991819016
0.298815372717	16.5988535747
1.15913155271	11.9250368399
0.298815372717	16.5988535747
0.298815372717	16.5988535747
0.375057305194	13.9909300787
0.375057305194	13.9909300787
0.375057305194	13.9909300787
0.375057305194	13.9909300787
0.375057305194	13.9909300787
0.375057305194	13.9909300787
0.375057305194	13.9909300787
0.375057305194	13.9909300787
0.298815372717	16.5988535747
0.298815372717	16.5988535747
0.767521070136	8.79691006254
1.35072803639	36.2595716079
0.375057305194	13.9909300787
0.298815372717	16.5988535747
0.375057305194	13.9909300787
0.375057305194	13.9909300787
0.375057305194	13.9909300787
0.375057305194	13.9909300787
0.375057305194	13.9909300787
0.375057305194	13.9909300787
0.375057305194	13.9909300787
0.375057305194	13.9909300787
0.375057305194	13.9909300787
0.375057305194	13.9909300787
0.375057305194	13.9909300787
0.375057305194	13.9909300787
0.375057305194	13.9909300787
0.375057305194	13.9909300787
1.34487036825	26.3229702886
0.375057305194	13.9909300787
0.286477370939	15.7749429813
0.261916675813	15.8991819016
0.261916675813	15.8991819016
0.261916675813	15.8991819016
0.375057305194	13.9909300787
0.261916675813	15.8991819016
0.375057305194	13.9909300787
0.375057305194	13.9909300787
0.375057305194	13.9909300787
0.261916675813	15.8991819016
0.375057305194	13.9909300787
0.375057305194	13.9909300787
0.375057305194	13.9909300787
0.375057305194	13.9909300787
