-100.9100 16.2600 2017 11 26 3.06 16.30 14 50
-100.9300 17.2800 2017 11 26 1.73 48.00 15 37
-101.6700 17.7200 2017 11 26 3.06 34.10 17 21
-101.0800 17.2000 2017 11 26 1.76 5.00 18 04
-101.4300 17.1700 2017 11 26 1.82 18.00 18 39
-100.9100 16.2900 2017 11 26 1.51 12.30 19 00
-101.3900 17.6100 2017 11 26 2.11 47.60 19 12
-100.3100 17.0300 2017 11 26 3.07 24.00 22 19
-100.8600 16.2700 2017 11 26 1.15 19.40 23 29
-100.8600 16.2700 2017 11 26 1.43 19.40 23 36
-100.3900 17.1700 2017 11 27 2.33 40.00 01 15
-100.9400 16.2000 2017 11 27 2.19 12.30 01 42
-100.9100 16.2600 2017 11 27 1.57 16.30 02 44
-100.3100 17.0300 2017 11 27 2.18 24.00 02 58
-100.7700 16.3000 2017 11 27 1.68 10.00 04 14
-100.7600 17.0600 2017 11 27 3.51 38.60 04 55
-101.0900 17.4700 2017 11 27 3.50 44.60 06 01
-101.1700 17.2400 2017 11 27 1.78 46.30 06 15
-101.4400 17.1900 2017 11 27 1.73 11.00 06 46
-100.9100 16.2600 2017 11 27 1.49 16.30 06 54
-101.4400 17.1900 2017 11 27 1.82 11.00 06 55
-100.6000 16.9600 2017 11 27 1.99 8.90 10 05
-100.9100 16.2600 2017 11 27 2.77 16.30 10 25
-100.9100 16.2600 2017 11 27 1.82 16.30 13 39
-100.9100 16.2600 2017 11 27 1.77 20.30 13 42
-100.8600 16.2700 2017 11 27 1.63 19.40 13 49
-100.9100 16.2600 2017 11 27 1.85 16.30 13 50
-100.1600 16.7600 2017 11 27 3.11 8.00 14 53
-100.7700 16.3000 2017 11 27 1.79 10.00 15 13
-100.9100 16.2600 2017 11 27 1.73 16.30 15 59
-100.9100 16.2600 2017 11 27 2.07 16.30 16 21
-100.9100 16.2600 2017 11 27 1.92 16.30 16 29
-100.7700 16.3000 2017 11 27 1.97 10.00 16 38
-100.9100 16.2600 2017 11 27 1.68 16.30 16 42
-100.7700 16.3000 2017 11 27 2.01 10.00 16 55
-100.7400 16.3000 2017 11 27 1.91 10.00 17 19
-100.3500 17.1900 2017 11 27 1.98 7.00 18 27
-100.9100 16.2600 2017 11 27 2.18 16.30 18 57
-100.8600 16.2700 2017 11 27 2.15 19.40 19 15
-101.5000 16.7300 2017 11 27 3.30 16.10 20 05
-101.5900 16.8500 2017 11 27 2.09 16.10 20 47
-101.5000 16.7300 2017 11 27 2.54 16.10 22 49
-101.5000 16.7300 2017 11 27 1.59 16.10 23 43
-101.5000 16.7300 2017 11 28 1.75 16.10 00 07
-101.1700 17.2400 2017 11 28 0.71 46.30 00 16
-100.8600 16.2700 2017 11 28 1.37 19.40 00 56
-100.9100 16.2600 2017 11 28 1.99 16.30 02 25
-100.8600 16.2700 2017 11 28 1.50 19.40 02 59
-101.4200 17.2700 2017 11 28 1.41 16.70 03 17
-100.8600 16.2700 2017 11 28 2.05 19.40 03 33
-100.8600 16.2700 2017 11 28 1.84 19.40 03 35
-100.8600 16.2700 2017 11 28 1.65 19.40 05 30
-101.5100 17.4400 2017 11 28 2.46 4.80 06 46
-100.9100 16.2600 2017 11 28 2.56 20.30 08 33
-100.9100 16.2000 2017 11 28 1.83 14.30 10 12
-101.3700 17.3900 2017 11 28 1.74 11.90 14 18
-100.7600 17.1500 2017 11 28 3.18 13.30 14 58
-100.7600 17.1500 2017 11 28 1.64 13.30 15 02
-101.0200 17.2600 2017 11 28 1.43 5.00 16 03
-100.7400 16.7400 2017 11 28 2.86 20.00 16 25
-100.7700 16.3000 2017 11 28 1.62 10.00 16 46
-100.8600 16.2700 2017 11 28 1.54 19.40 17 27
-100.9100 16.2600 2017 11 28 1.78 16.30 22 28
-101.5300 16.8800 2017 11 28 2.27 46.60 22 49
-100.8600 16.2700 2017 11 28 2.38 19.40 23 03
-100.8600 16.2700 2017 11 28 2.93 19.40 23 06
-100.8600 16.2700 2017 11 28 1.31 19.40 23 25
-100.8600 16.2700 2017 11 28 0.18 19.40 23 52
-100.8600 16.2700 2017 11 28 0.09 19.40 23 52
-100.9100 16.2600 2017 11 28 0.08 16.30 23 52
-100.8600 16.2700 2017 11 28 -0.19 19.40 23 54
-100.8600 16.2700 2017 11 29 1.42 19.40 00 31
-100.8600 16.2700 2017 11 29 2.31 19.40 00 58
-100.8600 16.2700 2017 11 29 1.62 19.40 02 06
-100.8600 16.2700 2017 11 29 1.93 19.40 02 07
-100.8600 16.2700 2017 11 29 1.63 19.40 02 47
-100.7700 16.3000 2017 11 29 1.64 10.00 03 42
-100.8600 16.2700 2017 11 29 1.75 19.40 05 10
-100.3700 16.8900 2017 11 29 1.77 7.00 06 52
-100.9100 16.2600 2017 11 29 1.80 16.30 08 26
-100.9100 16.2600 2017 11 29 1.88 16.30 09 44
-100.8600 16.2700 2017 11 29 1.57 19.40 11 05
-100.2600 16.9000 2017 11 29 3.18 5.00 12 13
-100.8600 16.2700 2017 11 29 1.76 19.40 12 18
-100.8600 16.2700 2017 11 29 2.03 19.40 14 08
-100.7700 16.3000 2017 11 29 1.84 10.00 14 36
-100.7700 16.3000 2017 11 29 1.94 10.00 14 45
